epiweek_id,county_id,respiratory_illness_type,care_type,county_ili_percent,state_ili_percent,deviation_from_state_average
202346,8,COVID-19,Hospitalizations,2.4,1.41341,0.9865899999999999
202346,35,COVID-19,Hospitalizations,2.4,1.41341,0.9865899999999999
202346,6,COVID-19,Emergency Visits,1.3,1.41341,-0.11341000000000001
202346,30,COVID-19,Emergency Visits,1.3,1.41341,-0.11341000000000001
202346,20,COVID-19,Emergency Visits,1.3,1.41341,-0.11341000000000001
202346,8,COVID-19,Emergency Visits,1.3,1.41341,-0.11341000000000001
202346,35,COVID-19,Emergency Visits,1.3,1.41341,-0.11341000000000001
202346,4,COVID-19,Hospitalizations,0.5,1.41341,-0.91341
202346,9,COVID-19,Hospitalizations,0.5,1.41341,-0.91341
202346,13,COVID-19,Hospitalizations,0.5,1.41341,-0.91341
202346,24,COVID-19,Hospitalizations,0.5,1.41341,-0.91341
202346,4,COVID-19,Emergency Visits,1.1,1.41341,-0.31340999999999997
202346,9,COVID-19,Emergency Visits,1.1,1.41341,-0.31340999999999997
202346,13,COVID-19,Emergency Visits,1.1,1.41341,-0.31340999999999997
202346,24,COVID-19,Emergency Visits,1.1,1.41341,-0.31340999999999997
202347,32,COVID-19,Hospitalizations,3.7,1.89341,1.8065900000000001
202347,33,COVID-19,Hospitalizations,3.7,1.89341,1.8065900000000001
202347,26,COVID-19,Hospitalizations,3.7,1.89341,1.8065900000000001
202347,10,COVID-19,Hospitalizations,3.7,1.89341,1.8065900000000001
202347,32,COVID-19,Emergency Visits,2.1,1.89341,0.20659000000000005
202347,33,COVID-19,Emergency Visits,2.1,1.89341,0.20659000000000005
202347,26,COVID-19,Emergency Visits,2.1,1.89341,0.20659000000000005
202347,10,COVID-19,Emergency Visits,2.1,1.89341,0.20659000000000005
202347,34,COVID-19,Hospitalizations,2.1,1.89341,0.20659000000000005
202347,23,COVID-19,Hospitalizations,2.1,1.89341,0.20659000000000005
202347,14,COVID-19,Hospitalizations,2.1,1.89341,0.20659000000000005
202347,25,COVID-19,Hospitalizations,2.1,1.89341,0.20659000000000005
202347,21,COVID-19,Hospitalizations,2.1,1.89341,0.20659000000000005
202347,34,COVID-19,Emergency Visits,1.4,1.89341,-0.4934100000000001
202347,23,COVID-19,Emergency Visits,1.4,1.89341,-0.4934100000000001
202347,14,COVID-19,Emergency Visits,1.4,1.89341,-0.4934100000000001
202347,25,COVID-19,Emergency Visits,1.4,1.89341,-0.4934100000000001
202347,21,COVID-19,Emergency Visits,1.4,1.89341,-0.4934100000000001
202347,39,COVID-19,Hospitalizations,1.8,1.89341,-0.09340999999999999
202347,19,COVID-19,Hospitalizations,1.8,1.89341,-0.09340999999999999
202347,39,COVID-19,Emergency Visits,1.6,1.89341,-0.29340999999999995
202347,19,COVID-19,Emergency Visits,1.6,1.89341,-0.29340999999999995
202347,17,COVID-19,Hospitalizations,2.0,1.89341,0.10658999999999996
202347,17,COVID-19,Emergency Visits,1.6,1.89341,-0.29340999999999995
202347,37,COVID-19,Hospitalizations,2.8,1.89341,0.9065899999999998
202347,29,COVID-19,Hospitalizations,2.8,1.89341,0.9065899999999998
202347,31,COVID-19,Hospitalizations,2.8,1.89341,0.9065899999999998
202347,28,COVID-19,Hospitalizations,2.8,1.89341,0.9065899999999998
202347,15,COVID-19,Hospitalizations,2.8,1.89341,0.9065899999999998
202347,37,COVID-19,Emergency Visits,1.6,1.89341,-0.29340999999999995
202347,29,COVID-19,Emergency Visits,1.6,1.89341,-0.29340999999999995
202347,31,COVID-19,Emergency Visits,1.6,1.89341,-0.29340999999999995
202347,28,COVID-19,Emergency Visits,1.6,1.89341,-0.29340999999999995
202347,15,COVID-19,Emergency Visits,1.6,1.89341,-0.29340999999999995
202347,5,COVID-19,Hospitalizations,5.5,1.89341,3.6065899999999997
202347,16,COVID-19,Hospitalizations,5.5,1.89341,3.6065899999999997
202347,18,COVID-19,Hospitalizations,5.5,1.89341,3.6065899999999997
202347,5,COVID-19,Emergency Visits,2.3,1.89341,0.4065899999999998
202347,16,COVID-19,Emergency Visits,2.3,1.89341,0.4065899999999998
202347,18,COVID-19,Emergency Visits,2.3,1.89341,0.4065899999999998
202347,6,COVID-19,Hospitalizations,3.1,1.89341,1.20659
202347,30,COVID-19,Hospitalizations,3.1,1.89341,1.20659
202347,20,COVID-19,Hospitalizations,3.1,1.89341,1.20659
202347,8,COVID-19,Hospitalizations,3.1,1.89341,1.20659
202347,35,COVID-19,Hospitalizations,3.1,1.89341,1.20659
202347,6,COVID-19,Emergency Visits,1.6,1.89341,-0.29340999999999995
202347,30,COVID-19,Emergency Visits,1.6,1.89341,-0.29340999999999995
202347,20,COVID-19,Emergency Visits,1.6,1.89341,-0.29340999999999995
202347,8,COVID-19,Emergency Visits,1.6,1.89341,-0.29340999999999995
202347,35,COVID-19,Emergency Visits,1.6,1.89341,-0.29340999999999995
202347,4,COVID-19,Hospitalizations,1.9,1.89341,0.006589999999999874
202347,9,COVID-19,Hospitalizations,1.9,1.89341,0.006589999999999874
202347,13,COVID-19,Hospitalizations,1.9,1.89341,0.006589999999999874
202347,24,COVID-19,Hospitalizations,1.9,1.89341,0.006589999999999874
202347,4,COVID-19,Emergency Visits,1.3,1.89341,-0.59341
202347,9,COVID-19,Emergency Visits,1.3,1.89341,-0.59341
202347,13,COVID-19,Emergency Visits,1.3,1.89341,-0.59341
202347,24,COVID-19,Emergency Visits,1.3,1.89341,-0.59341
202348,32,COVID-19,Hospitalizations,3.5,2.01716,1.48284
202348,33,COVID-19,Hospitalizations,3.5,2.01716,1.48284
202348,26,COVID-19,Hospitalizations,3.5,2.01716,1.48284
202348,10,COVID-19,Hospitalizations,3.5,2.01716,1.48284
202348,32,COVID-19,Emergency Visits,2.0,2.01716,-0.017160000000000064
202348,33,COVID-19,Emergency Visits,2.0,2.01716,-0.017160000000000064
202348,26,COVID-19,Emergency Visits,2.0,2.01716,-0.017160000000000064
202348,10,COVID-19,Emergency Visits,2.0,2.01716,-0.017160000000000064
202348,34,COVID-19,Hospitalizations,2.6,2.01716,0.58284
202348,23,COVID-19,Hospitalizations,2.6,2.01716,0.58284
202348,14,COVID-19,Hospitalizations,2.6,2.01716,0.58284
202348,25,COVID-19,Hospitalizations,2.6,2.01716,0.58284
202348,21,COVID-19,Hospitalizations,2.6,2.01716,0.58284
202348,34,COVID-19,Emergency Visits,2.0,2.01716,-0.017160000000000064
202348,23,COVID-19,Emergency Visits,2.0,2.01716,-0.017160000000000064
202348,14,COVID-19,Emergency Visits,2.0,2.01716,-0.017160000000000064
202348,25,COVID-19,Emergency Visits,2.0,2.01716,-0.017160000000000064
202348,21,COVID-19,Emergency Visits,2.0,2.01716,-0.017160000000000064
202348,39,COVID-19,Hospitalizations,1.5,2.01716,-0.5171600000000001
202348,19,COVID-19,Hospitalizations,1.5,2.01716,-0.5171600000000001
202348,39,COVID-19,Emergency Visits,1.4,2.01716,-0.6171600000000002
202348,19,COVID-19,Emergency Visits,1.4,2.01716,-0.6171600000000002
202348,17,COVID-19,Hospitalizations,2.0,2.01716,-0.017160000000000064
202348,17,COVID-19,Emergency Visits,1.6,2.01716,-0.41716
202348,37,COVID-19,Hospitalizations,2.3,2.01716,0.28283999999999976
202348,29,COVID-19,Hospitalizations,2.3,2.01716,0.28283999999999976
202348,31,COVID-19,Hospitalizations,2.3,2.01716,0.28283999999999976
202348,28,COVID-19,Hospitalizations,2.3,2.01716,0.28283999999999976
202348,15,COVID-19,Hospitalizations,2.3,2.01716,0.28283999999999976
202348,37,COVID-19,Emergency Visits,2.0,2.01716,-0.017160000000000064
202348,29,COVID-19,Emergency Visits,2.0,2.01716,-0.017160000000000064
202348,31,COVID-19,Emergency Visits,2.0,2.01716,-0.017160000000000064
202348,28,COVID-19,Emergency Visits,2.0,2.01716,-0.017160000000000064
202348,15,COVID-19,Emergency Visits,2.0,2.01716,-0.017160000000000064
202348,5,COVID-19,Hospitalizations,3.7,2.01716,1.6828400000000001
202348,16,COVID-19,Hospitalizations,3.7,2.01716,1.6828400000000001
202348,18,COVID-19,Hospitalizations,3.7,2.01716,1.6828400000000001
202348,5,COVID-19,Emergency Visits,2.6,2.01716,0.58284
202348,16,COVID-19,Emergency Visits,2.6,2.01716,0.58284
202348,18,COVID-19,Emergency Visits,2.6,2.01716,0.58284
202348,6,COVID-19,Hospitalizations,3.4,2.01716,1.3828399999999998
202348,30,COVID-19,Hospitalizations,3.4,2.01716,1.3828399999999998
202348,20,COVID-19,Hospitalizations,3.4,2.01716,1.3828399999999998
202348,8,COVID-19,Hospitalizations,3.4,2.01716,1.3828399999999998
202348,35,COVID-19,Hospitalizations,3.4,2.01716,1.3828399999999998
202348,6,COVID-19,Emergency Visits,1.7,2.01716,-0.3171600000000001
202348,30,COVID-19,Emergency Visits,1.7,2.01716,-0.3171600000000001
202348,20,COVID-19,Emergency Visits,1.7,2.01716,-0.3171600000000001
202348,8,COVID-19,Emergency Visits,1.7,2.01716,-0.3171600000000001
202348,35,COVID-19,Emergency Visits,1.7,2.01716,-0.3171600000000001
202348,4,COVID-19,Hospitalizations,2.8,2.01716,0.7828399999999998
202348,9,COVID-19,Hospitalizations,2.8,2.01716,0.7828399999999998
202348,13,COVID-19,Hospitalizations,2.8,2.01716,0.7828399999999998
202348,24,COVID-19,Hospitalizations,2.8,2.01716,0.7828399999999998
202348,4,COVID-19,Emergency Visits,1.8,2.01716,-0.21716000000000002
202348,9,COVID-19,Emergency Visits,1.8,2.01716,-0.21716000000000002
202348,13,COVID-19,Emergency Visits,1.8,2.01716,-0.21716000000000002
202348,24,COVID-19,Emergency Visits,1.8,2.01716,-0.21716000000000002
202349,32,COVID-19,Hospitalizations,3.0,2.43395,0.5660500000000002
202349,33,COVID-19,Hospitalizations,3.0,2.43395,0.5660500000000002
202349,26,COVID-19,Hospitalizations,3.0,2.43395,0.5660500000000002
202349,10,COVID-19,Hospitalizations,3.0,2.43395,0.5660500000000002
202349,32,COVID-19,Emergency Visits,1.9,2.43395,-0.5339499999999999
202349,33,COVID-19,Emergency Visits,1.9,2.43395,-0.5339499999999999
202349,26,COVID-19,Emergency Visits,1.9,2.43395,-0.5339499999999999
202349,10,COVID-19,Emergency Visits,1.9,2.43395,-0.5339499999999999
202349,34,COVID-19,Hospitalizations,3.1,2.43395,0.6660500000000003
202349,23,COVID-19,Hospitalizations,3.1,2.43395,0.6660500000000003
202349,14,COVID-19,Hospitalizations,3.1,2.43395,0.6660500000000003
202349,25,COVID-19,Hospitalizations,3.1,2.43395,0.6660500000000003
202349,21,COVID-19,Hospitalizations,3.1,2.43395,0.6660500000000003
202349,34,COVID-19,Emergency Visits,1.8,2.43395,-0.6339499999999998
202349,23,COVID-19,Emergency Visits,1.8,2.43395,-0.6339499999999998
202349,14,COVID-19,Emergency Visits,1.8,2.43395,-0.6339499999999998
202349,25,COVID-19,Emergency Visits,1.8,2.43395,-0.6339499999999998
202349,21,COVID-19,Emergency Visits,1.8,2.43395,-0.6339499999999998
202349,39,COVID-19,Hospitalizations,1.7,2.43395,-0.7339499999999999
202349,19,COVID-19,Hospitalizations,1.7,2.43395,-0.7339499999999999
202349,39,COVID-19,Emergency Visits,1.5,2.43395,-0.9339499999999998
202349,19,COVID-19,Emergency Visits,1.5,2.43395,-0.9339499999999998
202349,17,COVID-19,Hospitalizations,2.5,2.43395,0.06605000000000016
202349,17,COVID-19,Emergency Visits,1.9,2.43395,-0.5339499999999999
202349,37,COVID-19,Hospitalizations,2.6,2.43395,0.16605000000000025
202349,29,COVID-19,Hospitalizations,2.6,2.43395,0.16605000000000025
202349,31,COVID-19,Hospitalizations,2.6,2.43395,0.16605000000000025
202349,28,COVID-19,Hospitalizations,2.6,2.43395,0.16605000000000025
202349,15,COVID-19,Hospitalizations,2.6,2.43395,0.16605000000000025
202349,37,COVID-19,Emergency Visits,2.1,2.43395,-0.33394999999999975
202349,29,COVID-19,Emergency Visits,2.1,2.43395,-0.33394999999999975
202349,31,COVID-19,Emergency Visits,2.1,2.43395,-0.33394999999999975
202349,28,COVID-19,Emergency Visits,2.1,2.43395,-0.33394999999999975
202349,15,COVID-19,Emergency Visits,2.1,2.43395,-0.33394999999999975
202349,5,COVID-19,Hospitalizations,4.7,2.43395,2.2660500000000003
202349,16,COVID-19,Hospitalizations,4.7,2.43395,2.2660500000000003
202349,18,COVID-19,Hospitalizations,4.7,2.43395,2.2660500000000003
202349,5,COVID-19,Emergency Visits,2.3,2.43395,-0.13395
202349,16,COVID-19,Emergency Visits,2.3,2.43395,-0.13395
202349,18,COVID-19,Emergency Visits,2.3,2.43395,-0.13395
202349,6,COVID-19,Hospitalizations,3.7,2.43395,1.2660500000000003
202349,30,COVID-19,Hospitalizations,3.7,2.43395,1.2660500000000003
202349,20,COVID-19,Hospitalizations,3.7,2.43395,1.2660500000000003
202349,8,COVID-19,Hospitalizations,3.7,2.43395,1.2660500000000003
202349,35,COVID-19,Hospitalizations,3.7,2.43395,1.2660500000000003
202349,6,COVID-19,Emergency Visits,2.2,2.43395,-0.23394999999999966
202349,30,COVID-19,Emergency Visits,2.2,2.43395,-0.23394999999999966
202349,20,COVID-19,Emergency Visits,2.2,2.43395,-0.23394999999999966
202349,8,COVID-19,Emergency Visits,2.2,2.43395,-0.23394999999999966
202349,35,COVID-19,Emergency Visits,2.2,2.43395,-0.23394999999999966
202349,4,COVID-19,Hospitalizations,2.4,2.43395,-0.033949999999999925
202349,9,COVID-19,Hospitalizations,2.4,2.43395,-0.033949999999999925
202349,13,COVID-19,Hospitalizations,2.4,2.43395,-0.033949999999999925
202349,24,COVID-19,Hospitalizations,2.4,2.43395,-0.033949999999999925
202349,4,COVID-19,Emergency Visits,1.4,2.43395,-1.03395
202349,9,COVID-19,Emergency Visits,1.4,2.43395,-1.03395
202349,13,COVID-19,Emergency Visits,1.4,2.43395,-1.03395
202349,24,COVID-19,Emergency Visits,1.4,2.43395,-1.03395
202350,32,COVID-19,Hospitalizations,3.6,2.81435,0.78565
202350,33,COVID-19,Hospitalizations,3.6,2.81435,0.78565
202350,26,COVID-19,Hospitalizations,3.6,2.81435,0.78565
202350,10,COVID-19,Hospitalizations,3.6,2.81435,0.78565
202350,32,COVID-19,Emergency Visits,2.3,2.81435,-0.5143500000000003
202350,33,COVID-19,Emergency Visits,2.3,2.81435,-0.5143500000000003
202350,26,COVID-19,Emergency Visits,2.3,2.81435,-0.5143500000000003
202350,10,COVID-19,Emergency Visits,2.3,2.81435,-0.5143500000000003
202350,34,COVID-19,Hospitalizations,3.7,2.81435,0.88565
202350,23,COVID-19,Hospitalizations,3.7,2.81435,0.88565
202350,14,COVID-19,Hospitalizations,3.7,2.81435,0.88565
202350,25,COVID-19,Hospitalizations,3.7,2.81435,0.88565
202350,21,COVID-19,Hospitalizations,3.7,2.81435,0.88565
202350,34,COVID-19,Emergency Visits,2.1,2.81435,-0.71435
202350,23,COVID-19,Emergency Visits,2.1,2.81435,-0.71435
202350,14,COVID-19,Emergency Visits,2.1,2.81435,-0.71435
202350,25,COVID-19,Emergency Visits,2.1,2.81435,-0.71435
202350,21,COVID-19,Emergency Visits,2.1,2.81435,-0.71435
202350,39,COVID-19,Hospitalizations,2.2,2.81435,-0.61435
202350,19,COVID-19,Hospitalizations,2.2,2.81435,-0.61435
202350,39,COVID-19,Emergency Visits,2.0,2.81435,-0.8143500000000001
202350,19,COVID-19,Emergency Visits,2.0,2.81435,-0.8143500000000001
202350,17,COVID-19,Hospitalizations,2.2,2.81435,-0.61435
202350,17,COVID-19,Emergency Visits,1.7,2.81435,-1.1143500000000002
202350,37,COVID-19,Hospitalizations,2.6,2.81435,-0.21435000000000004
202350,29,COVID-19,Hospitalizations,2.6,2.81435,-0.21435000000000004
202350,31,COVID-19,Hospitalizations,2.6,2.81435,-0.21435000000000004
202350,28,COVID-19,Hospitalizations,2.6,2.81435,-0.21435000000000004
202350,15,COVID-19,Hospitalizations,2.6,2.81435,-0.21435000000000004
202350,37,COVID-19,Emergency Visits,2.1,2.81435,-0.71435
202350,29,COVID-19,Emergency Visits,2.1,2.81435,-0.71435
202350,31,COVID-19,Emergency Visits,2.1,2.81435,-0.71435
202350,28,COVID-19,Emergency Visits,2.1,2.81435,-0.71435
202350,15,COVID-19,Emergency Visits,2.1,2.81435,-0.71435
202350,5,COVID-19,Hospitalizations,4.3,2.81435,1.4856499999999997
202350,16,COVID-19,Hospitalizations,4.3,2.81435,1.4856499999999997
202350,18,COVID-19,Hospitalizations,4.3,2.81435,1.4856499999999997
202350,5,COVID-19,Emergency Visits,2.7,2.81435,-0.11434999999999995
202350,16,COVID-19,Emergency Visits,2.7,2.81435,-0.11434999999999995
202350,18,COVID-19,Emergency Visits,2.7,2.81435,-0.11434999999999995
202350,6,COVID-19,Hospitalizations,2.4,2.81435,-0.4143500000000002
202350,30,COVID-19,Hospitalizations,2.4,2.81435,-0.4143500000000002
202350,20,COVID-19,Hospitalizations,2.4,2.81435,-0.4143500000000002
202350,8,COVID-19,Hospitalizations,2.4,2.81435,-0.4143500000000002
202350,35,COVID-19,Hospitalizations,2.4,2.81435,-0.4143500000000002
202350,6,COVID-19,Emergency Visits,1.9,2.81435,-0.9143500000000002
202350,30,COVID-19,Emergency Visits,1.9,2.81435,-0.9143500000000002
202350,20,COVID-19,Emergency Visits,1.9,2.81435,-0.9143500000000002
202350,8,COVID-19,Emergency Visits,1.9,2.81435,-0.9143500000000002
202350,35,COVID-19,Emergency Visits,1.9,2.81435,-0.9143500000000002
202350,4,COVID-19,Hospitalizations,2.8,2.81435,-0.014350000000000307
202350,9,COVID-19,Hospitalizations,2.8,2.81435,-0.014350000000000307
202350,13,COVID-19,Hospitalizations,2.8,2.81435,-0.014350000000000307
202350,24,COVID-19,Hospitalizations,2.8,2.81435,-0.014350000000000307
202350,4,COVID-19,Emergency Visits,1.9,2.81435,-0.9143500000000002
202350,9,COVID-19,Emergency Visits,1.9,2.81435,-0.9143500000000002
202350,13,COVID-19,Emergency Visits,1.9,2.81435,-0.9143500000000002
202350,24,COVID-19,Emergency Visits,1.9,2.81435,-0.9143500000000002
202351,32,COVID-19,Hospitalizations,3.6,3.621,-0.020999999999999908
202351,33,COVID-19,Hospitalizations,3.6,3.621,-0.020999999999999908
202351,26,COVID-19,Hospitalizations,3.6,3.621,-0.020999999999999908
202351,10,COVID-19,Hospitalizations,3.6,3.621,-0.020999999999999908
202351,32,COVID-19,Emergency Visits,2.4,3.621,-1.221
202351,33,COVID-19,Emergency Visits,2.4,3.621,-1.221
202351,26,COVID-19,Emergency Visits,2.4,3.621,-1.221
202351,10,COVID-19,Emergency Visits,2.4,3.621,-1.221
202351,34,COVID-19,Hospitalizations,3.4,3.621,-0.22100000000000009
202351,23,COVID-19,Hospitalizations,3.4,3.621,-0.22100000000000009
202351,14,COVID-19,Hospitalizations,3.4,3.621,-0.22100000000000009
202351,25,COVID-19,Hospitalizations,3.4,3.621,-0.22100000000000009
202351,21,COVID-19,Hospitalizations,3.4,3.621,-0.22100000000000009
202351,34,COVID-19,Emergency Visits,2.6,3.621,-1.021
202351,23,COVID-19,Emergency Visits,2.6,3.621,-1.021
202351,14,COVID-19,Emergency Visits,2.6,3.621,-1.021
202351,25,COVID-19,Emergency Visits,2.6,3.621,-1.021
202351,21,COVID-19,Emergency Visits,2.6,3.621,-1.021
202351,39,COVID-19,Hospitalizations,1.8,3.621,-1.821
202351,19,COVID-19,Hospitalizations,1.8,3.621,-1.821
202351,39,COVID-19,Emergency Visits,2.1,3.621,-1.521
202351,19,COVID-19,Emergency Visits,2.1,3.621,-1.521
202351,17,COVID-19,Hospitalizations,2.8,3.621,-0.8210000000000002
202351,17,COVID-19,Emergency Visits,2.3,3.621,-1.3210000000000002
202351,37,COVID-19,Hospitalizations,3.8,3.621,0.17899999999999983
202351,29,COVID-19,Hospitalizations,3.8,3.621,0.17899999999999983
202351,31,COVID-19,Hospitalizations,3.8,3.621,0.17899999999999983
202351,28,COVID-19,Hospitalizations,3.8,3.621,0.17899999999999983
202351,15,COVID-19,Hospitalizations,3.8,3.621,0.17899999999999983
202351,37,COVID-19,Emergency Visits,2.6,3.621,-1.021
202351,29,COVID-19,Emergency Visits,2.6,3.621,-1.021
202351,31,COVID-19,Emergency Visits,2.6,3.621,-1.021
202351,28,COVID-19,Emergency Visits,2.6,3.621,-1.021
202351,15,COVID-19,Emergency Visits,2.6,3.621,-1.021
202351,5,COVID-19,Hospitalizations,2.4,3.621,-1.221
202351,16,COVID-19,Hospitalizations,2.4,3.621,-1.221
202351,18,COVID-19,Hospitalizations,2.4,3.621,-1.221
202351,5,COVID-19,Emergency Visits,1.9,3.621,-1.721
202351,16,COVID-19,Emergency Visits,1.9,3.621,-1.721
202351,18,COVID-19,Emergency Visits,1.9,3.621,-1.721
202351,6,COVID-19,Hospitalizations,3.4,3.621,-0.22100000000000009
202351,30,COVID-19,Hospitalizations,3.4,3.621,-0.22100000000000009
202351,20,COVID-19,Hospitalizations,3.4,3.621,-0.22100000000000009
202351,8,COVID-19,Hospitalizations,3.4,3.621,-0.22100000000000009
202351,35,COVID-19,Hospitalizations,3.4,3.621,-0.22100000000000009
202351,6,COVID-19,Emergency Visits,2.5,3.621,-1.121
202351,30,COVID-19,Emergency Visits,2.5,3.621,-1.121
202351,20,COVID-19,Emergency Visits,2.5,3.621,-1.121
202351,8,COVID-19,Emergency Visits,2.5,3.621,-1.121
202351,35,COVID-19,Emergency Visits,2.5,3.621,-1.121
202351,4,COVID-19,Hospitalizations,2.3,3.621,-1.3210000000000002
202351,9,COVID-19,Hospitalizations,2.3,3.621,-1.3210000000000002
202351,13,COVID-19,Hospitalizations,2.3,3.621,-1.3210000000000002
202351,24,COVID-19,Hospitalizations,2.3,3.621,-1.3210000000000002
202351,4,COVID-19,Emergency Visits,1.5,3.621,-2.121
202351,9,COVID-19,Emergency Visits,1.5,3.621,-2.121
202351,13,COVID-19,Emergency Visits,1.5,3.621,-2.121
202351,24,COVID-19,Emergency Visits,1.5,3.621,-2.121
202352,32,COVID-19,Hospitalizations,4.7,3.91859,0.7814100000000002
202352,33,COVID-19,Hospitalizations,4.7,3.91859,0.7814100000000002
202352,26,COVID-19,Hospitalizations,4.7,3.91859,0.7814100000000002
202352,10,COVID-19,Hospitalizations,4.7,3.91859,0.7814100000000002
202352,32,COVID-19,Emergency Visits,3.2,3.91859,-0.7185899999999998
202352,33,COVID-19,Emergency Visits,3.2,3.91859,-0.7185899999999998
202352,26,COVID-19,Emergency Visits,3.2,3.91859,-0.7185899999999998
202352,10,COVID-19,Emergency Visits,3.2,3.91859,-0.7185899999999998
202352,34,COVID-19,Hospitalizations,4.5,3.91859,0.58141
202352,23,COVID-19,Hospitalizations,4.5,3.91859,0.58141
202352,14,COVID-19,Hospitalizations,4.5,3.91859,0.58141
